game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,athlete_headshot_href
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,662,Kim Smith,13,Monarchs,Sacramento,Monarchs,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,K. Smith,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,75,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,80,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,122,Swin Cash,3,Shock,Detroit,Shock,35,0,4,0,0,4,6,2,7,9,5,0,0,6,2,-1,4,TRUE,FALSE,FALSE,TRUE,32,S. Cash,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,479,Cheryl Ford,3,Shock,Detroit,Shock,21,4,5,0,0,2,2,0,10,10,1,0,0,2,5,-1,10,TRUE,FALSE,FALSE,FALSE,32,C. Ford,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,341,Ruth Riley,3,Shock,Detroit,Shock,22,1,4,0,0,2,2,1,2,3,1,0,4,0,1,-1,4,TRUE,FALSE,FALSE,TRUE,00,R. Riley,Center,C,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,40,Katie Smith,3,Shock,Detroit,Shock,36,7,12,2,4,1,2,0,2,2,6,0,0,3,3,-1,17,TRUE,FALSE,FALSE,TRUE,30,K. Smith,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,312,Deanna  Nolan,3,Shock,Detroit,Shock,37,10,23,2,4,2,2,1,3,4,4,2,2,1,2,-1,24,TRUE,FALSE,FALSE,TRUE,,D. Nolan,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,491,Plenette Pierson,3,Shock,Detroit,Shock,20,3,7,0,0,10,13,1,5,6,1,1,1,3,3,-1,16,FALSE,FALSE,FALSE,TRUE,22,P. Pierson,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,640,Kara Braxton,3,Shock,Detroit,Shock,8,1,3,0,0,3,3,1,0,1,0,2,0,1,4,-1,5,FALSE,FALSE,FALSE,FALSE,45,K. Braxton,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,214,Kedra Holland-Corn,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,K. Holland-Corn,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,328,Elaine Powell,3,Shock,Detroit,Shock,8,0,0,0,0,0,0,0,1,1,2,0,0,1,3,-1,0,FALSE,FALSE,FALSE,FALSE,,E. Powell,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,625,Angelina Williams,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,A. Williams,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260909003,2006,3,2006-09-09,2006-09-09T19:30:00Z,644,Jacqueline Batteast,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,J. Batteast,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,home,TRUE,80,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,75,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,122,Swin Cash,3,Shock,Detroit,Shock,29,4,12,0,0,0,0,5,1,6,5,0,1,3,3,-1,8,TRUE,FALSE,FALSE,FALSE,32,S. Cash,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,479,Cheryl Ford,3,Shock,Detroit,Shock,25,5,11,0,0,3,3,4,6,10,1,1,1,2,3,-1,13,TRUE,FALSE,FALSE,FALSE,32,C. Ford,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,341,Ruth Riley,3,Shock,Detroit,Shock,24,0,0,0,0,0,0,0,4,4,0,1,2,1,1,-1,0,TRUE,FALSE,FALSE,FALSE,00,R. Riley,Center,C,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,40,Katie Smith,3,Shock,Detroit,Shock,38,8,17,3,8,3,4,1,3,4,3,0,0,2,3,-1,22,TRUE,FALSE,FALSE,FALSE,30,K. Smith,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,312,Deanna  Nolan,3,Shock,Detroit,Shock,16,4,9,0,0,0,0,0,2,2,1,2,0,3,4,-1,8,TRUE,FALSE,FALSE,FALSE,,D. Nolan,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,491,Plenette Pierson,3,Shock,Detroit,Shock,13,1,5,0,0,3,4,0,4,4,1,0,2,0,1,-1,5,FALSE,FALSE,FALSE,TRUE,22,P. Pierson,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,640,Kara Braxton,3,Shock,Detroit,Shock,14,4,6,0,0,0,0,1,2,3,0,0,1,0,2,-1,8,FALSE,FALSE,FALSE,TRUE,45,K. Braxton,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,214,Kedra Holland-Corn,3,Shock,Detroit,Shock,3,0,1,0,0,0,0,1,0,1,0,0,0,1,1,-1,0,FALSE,FALSE,FALSE,TRUE,,K. Holland-Corn,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,328,Elaine Powell,3,Shock,Detroit,Shock,20,3,5,0,0,0,0,3,2,5,2,2,0,2,2,-1,6,FALSE,FALSE,FALSE,TRUE,,E. Powell,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,625,Angelina Williams,3,Shock,Detroit,Shock,5,1,3,0,2,0,0,1,0,1,0,0,1,1,1,-1,2,FALSE,FALSE,FALSE,FALSE,,A. Williams,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,644,Jacqueline Batteast,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,TRUE,,J. Batteast,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,TRUE,72,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,52,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,416,DeMya Chakheia Walker,13,Monarchs,Sacramento,Monarchs,24,3,9,0,0,0,1,1,2,3,1,0,3,4,0,-1,6,TRUE,FALSE,FALSE,TRUE,,D. Walker,Forward,F,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,538,Nicole Powell,13,Monarchs,Sacramento,Monarchs,30,5,7,2,3,1,2,1,0,1,1,2,0,3,1,-1,13,TRUE,FALSE,FALSE,FALSE,14,N. Powell,Forward,F,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,321,Ticha  Penicheiro,13,Monarchs,Sacramento,Monarchs,16,2,9,0,1,2,2,0,3,3,2,1,0,1,2,-1,6,TRUE,FALSE,FALSE,TRUE,21,T. Penicheiro,Guard,G,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,485,Kara Lawson,13,Monarchs,Sacramento,Monarchs,27,2,6,2,4,0,0,0,1,1,1,0,0,1,0,-1,6,TRUE,FALSE,FALSE,FALSE,20,K. Lawson,Guard,G,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,192,Yolanda Griffith,13,Monarchs,Sacramento,Monarchs,29,3,13,0,0,4,6,5,6,11,2,0,1,2,4,-1,10,TRUE,FALSE,FALSE,FALSE,,Y. Griffith,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,571,Rebekkah Brunson,13,Monarchs,Sacramento,Monarchs,13,0,3,0,0,0,0,0,4,4,0,0,1,1,3,-1,0,FALSE,FALSE,FALSE,TRUE,32,R. Brunson,Forward,F,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,664,Scholanda  Dorrell,13,Monarchs,Sacramento,Monarchs,5,0,2,0,0,0,0,1,0,1,0,0,0,1,1,-1,0,FALSE,FALSE,FALSE,TRUE,5,S. Dorrell,Guard,G,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,112,Erin Buescher,13,Monarchs,Sacramento,Monarchs,11,1,3,0,0,0,0,0,0,0,1,1,1,0,0,-1,2,FALSE,FALSE,FALSE,FALSE,,E. Buescher,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,270,Hamchetou Maiga-Ba,13,Monarchs,Sacramento,Monarchs,11,2,5,0,0,0,0,1,0,1,0,0,0,1,3,-1,4,FALSE,FALSE,FALSE,FALSE,,H. Maiga-Ba,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,636,Kristin Haynie,13,Monarchs,Sacramento,Monarchs,16,2,6,1,2,0,0,0,1,1,1,1,0,0,4,-1,5,FALSE,FALSE,FALSE,FALSE,,K. Haynie,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,662,Kim Smith,13,Monarchs,Sacramento,Monarchs,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,FALSE,FALSE,FALSE,TRUE,,K. Smith,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260906013,2006,3,2006-09-06,2006-09-07T01:00:00Z,666,Brittany Wilkins,13,Monarchs,Sacramento,Monarchs,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,B. Wilkins,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,home,FALSE,52,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,72,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,122,Swin Cash,3,Shock,Detroit,Shock,29,2,5,0,0,4,4,0,5,5,3,0,0,3,2,-1,8,TRUE,FALSE,FALSE,FALSE,32,S. Cash,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,479,Cheryl Ford,3,Shock,Detroit,Shock,29,2,4,0,0,7,9,4,4,8,3,1,0,3,4,-1,11,TRUE,FALSE,FALSE,FALSE,32,C. Ford,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,341,Ruth Riley,3,Shock,Detroit,Shock,13,1,4,0,0,0,0,1,1,2,1,0,0,2,5,-1,2,TRUE,FALSE,FALSE,TRUE,00,R. Riley,Center,C,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,40,Katie Smith,3,Shock,Detroit,Shock,33,3,9,0,2,3,5,0,1,1,3,0,0,3,4,-1,9,TRUE,FALSE,FALSE,FALSE,30,K. Smith,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,312,Deanna  Nolan,3,Shock,Detroit,Shock,33,9,17,0,1,4,5,0,5,5,0,1,0,6,2,-1,22,TRUE,FALSE,FALSE,FALSE,,D. Nolan,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,491,Plenette Pierson,3,Shock,Detroit,Shock,10,1,1,0,0,2,3,1,3,4,0,0,1,0,5,-1,4,FALSE,FALSE,FALSE,FALSE,22,P. Pierson,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,640,Kara Braxton,3,Shock,Detroit,Shock,19,3,7,0,0,0,2,2,2,4,0,1,1,0,2,-1,6,FALSE,FALSE,FALSE,TRUE,45,K. Braxton,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,214,Kedra Holland-Corn,3,Shock,Detroit,Shock,5,0,0,0,0,0,0,0,1,1,3,1,0,1,1,-1,0,FALSE,FALSE,FALSE,TRUE,,K. Holland-Corn,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
260903013,2006,3,2006-09-03,2006-09-03T20:30:00Z,328,Elaine Powell,3,Shock,Detroit,Shock,12,1,2,0,1,1,4,0,0,0,1,0,0,5,1,-1,3,FALSE,FALSE,FALSE,TRUE,,E. Powell,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,,TUL,11213e,c5d646,away,FALSE,69,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,89,
