game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,athlete_headshot_href
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,286,Taj McWilliams-Franklin,18,Sun,Connecticut,Sun,36,5,14,0,0,0,0,4,6,10,0,1,1,2,3,-1,10,TRUE,FALSE,FALSE,FALSE,,T. McWilliams-Franklin,Forward,F,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,156,Katie Douglas,18,Sun,Connecticut,Sun,32,4,10,2,5,5,6,3,4,7,4,3,0,0,1,-1,15,TRUE,FALSE,FALSE,FALSE,23,K. Douglas,Guard,G,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,545,Lindsay Whalen,18,Sun,Connecticut,Sun,27,1,6,0,0,1,2,2,4,6,5,1,0,4,1,-1,3,TRUE,FALSE,FALSE,FALSE,13,L. Whalen,Guard,G,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,27,Margo Dydek,18,Sun,Connecticut,Sun,9,0,3,0,0,0,0,0,1,1,0,0,1,2,3,-1,0,TRUE,FALSE,FALSE,FALSE,,M. Dydek,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,349,Nykesha Sales,18,Sun,Connecticut,Sun,34,3,14,1,6,3,4,1,1,2,2,1,0,3,2,-1,10,TRUE,FALSE,FALSE,FALSE,,N. Sales,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,235,Asjha Jones,18,Sun,Connecticut,Sun,27,8,12,0,0,5,7,2,3,5,0,0,1,2,5,-1,21,FALSE,FALSE,FALSE,FALSE,15,A. Jones,Forward,F,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,592,Le'coe Willingham,18,Sun,Connecticut,Sun,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,TRUE,43,L. Willingham,Forward,F,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,442,Brooke Wyckoff,18,Sun,Connecticut,Sun,10,0,2,0,2,0,0,0,3,3,0,0,1,1,4,-1,0,FALSE,FALSE,FALSE,TRUE,,B. Wyckoff,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,541,Jennifer Derevjanik,18,Sun,Connecticut,Sun,8,0,1,0,0,0,0,0,0,0,0,1,0,1,1,-1,0,FALSE,FALSE,FALSE,TRUE,,J. Derevjanik,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
250920013,2005,3,2005-09-20,2005-09-21T00:00:00Z,632,Jamie Carey,18,Sun,Connecticut,Sun,12,0,1,0,1,0,0,0,1,1,3,1,0,0,1,-1,0,FALSE,FALSE,FALSE,TRUE,,J. Carey,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,59,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,62,
