game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,athlete_headshot_href
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,192,Yolanda Griffith,13,Monarchs,Sacramento,Monarchs,26,1,4,0,0,10,10,1,2,3,1,2,0,4,4,-1,12,TRUE,FALSE,FALSE,TRUE,,Y. Griffith,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,485,Kara Lawson,13,Monarchs,Sacramento,Monarchs,33,1,8,1,6,0,0,0,4,4,4,0,0,0,1,-1,3,FALSE,FALSE,FALSE,TRUE,20,K. Lawson,Guard,G,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,95,Ruthie Bolton,13,Monarchs,Sacramento,Monarchs,12,1,3,0,1,0,0,1,3,4,1,0,0,1,4,-1,2,FALSE,FALSE,FALSE,FALSE,,R. Bolton,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,180,La'Keshia Frett,13,Monarchs,Sacramento,Monarchs,7,1,2,0,1,0,0,0,0,0,0,0,0,1,1,-1,2,FALSE,FALSE,FALSE,FALSE,,L. Frett,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,194,Lady Grooms,13,Monarchs,Sacramento,Monarchs,8,1,1,0,0,1,2,1,0,1,1,0,0,0,1,-1,3,FALSE,FALSE,FALSE,FALSE,,L. Grooms,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,270,Hamchetou Maiga-Ba,13,Monarchs,Sacramento,Monarchs,3,1,2,0,0,0,0,0,0,0,1,0,0,1,0,-1,2,FALSE,FALSE,FALSE,FALSE,,H. Maiga-Ba,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,463,Chantelle Anderson,13,Monarchs,Sacramento,Monarchs,7,1,2,0,0,1,2,0,1,1,0,0,0,0,0,-1,3,FALSE,FALSE,FALSE,FALSE,,C. Anderson,Not Available,NA,Sacramento Monarchs,s:40~l:59~t:13,sacramento-monarchs,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,SAC,,,away,FALSE,54,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,79,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,9,DeLisha Milton-Jones,6,Sparks,Los Angeles,Sparks,30,2,7,0,1,3,4,2,4,6,4,3,3,0,3,-1,7,TRUE,FALSE,FALSE,TRUE,1,D. Milton-Jones,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,3,Tamecka Dixon,6,Sparks,Los Angeles,Sparks,29,6,9,0,0,2,3,0,2,2,4,3,0,3,2,-1,14,TRUE,FALSE,FALSE,TRUE,,T. Dixon,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,6,Lisa Leslie,6,Sparks,Los Angeles,Sparks,26,8,14,0,0,0,1,0,5,5,4,1,5,1,5,-1,16,TRUE,FALSE,FALSE,TRUE,,L. Leslie,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,7,Mwadi Mabika,6,Sparks,Los Angeles,Sparks,34,10,18,4,7,0,0,1,6,7,1,3,0,1,3,-1,24,TRUE,FALSE,FALSE,TRUE,,M. Mabika,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
